bbox_height,bbox_width,center_x,center_y,confidence,detector_source,event,frame_index,label,mode,source_path,timestamp,x1,x2,y1,y2
29,39,347,181,0.9458,YOLO,detection,999,drone,Mode 1,C:/Users/peili/OneDrive/桌面/project/project/src/dataset/videos/split_output/video_004.mp4,2026-05-12T10:37:48,328,367,167,196
29,38,358,171,0.9379,YOLO,detection,1028,drone,Mode 1,C:/Users/peili/OneDrive/桌面/project/project/src/dataset/videos/split_output/video_004.mp4,2026-05-12T10:37:49,339,377,157,186
26,38,344,185,0.9341,YOLO,detection,1056,drone,Mode 1,C:/Users/peili/OneDrive/桌面/project/project/src/dataset/videos/split_output/video_004.mp4,2026-05-12T10:37:50,325,363,172,198
25,39,375,215,0.8892,YOLO,detection,1086,drone,Mode 1,C:/Users/peili/OneDrive/桌面/project/project/src/dataset/videos/split_output/video_004.mp4,2026-05-12T10:37:51,356,395,203,228
25,40,318,197,0.8856,YOLO,detection,1112,drone,Mode 1,C:/Users/peili/OneDrive/桌面/project/project/src/dataset/videos/split_output/video_004.mp4,2026-05-12T10:37:52,298,338,185,210
23,41,356,199,0.825,YOLO,detection,1139,drone,Mode 1,C:/Users/peili/OneDrive/桌面/project/project/src/dataset/videos/split_output/video_004.mp4,2026-05-12T10:37:53,336,377,188,211
22,37,313,193,0.78,YOLO,detection,1167,drone,Mode 1,C:/Users/peili/OneDrive/桌面/project/project/src/dataset/videos/split_output/video_004.mp4,2026-05-12T10:37:53,295,332,182,204
22,41,346,226,0.49,YOLO,detection,1194,drone,Mode 1,C:/Users/peili/OneDrive/桌面/project/project/src/dataset/videos/split_output/video_004.mp4,2026-05-12T10:37:54,326,367,215,237
22,37,381,217,0.8653,YOLO,detection,1220,drone,Mode 1,C:/Users/peili/OneDrive/桌面/project/project/src/dataset/videos/split_output/video_004.mp4,2026-05-12T10:37:55,363,400,206,228
22,39,367,197,0.8733,YOLO,detection,1246,drone,Mode 1,C:/Users/peili/OneDrive/桌面/project/project/src/dataset/videos/split_output/video_004.mp4,2026-05-12T10:37:56,348,387,186,208
25,39,375,192,0.9017,YOLO,detection,1278,drone,Mode 1,C:/Users/peili/OneDrive/桌面/project/project/src/dataset/videos/split_output/video_004.mp4,2026-05-12T10:37:57,356,395,180,205
23,35,388,170,0.9239,YOLO,detection,1305,drone,Mode 1,C:/Users/peili/OneDrive/桌面/project/project/src/dataset/videos/split_output/video_004.mp4,2026-05-12T10:37:58,371,406,159,182
22,33,355,202,0.9233,YOLO,detection,1340,drone,Mode 1,C:/Users/peili/OneDrive/桌面/project/project/src/dataset/videos/split_output/video_004.mp4,2026-05-12T10:37:59,339,372,191,213
