bbox_height,bbox_width,center_x,center_y,confidence,detector_source,event,frame_index,label,mode,source_path,timestamp,x1,x2,y1,y2
26,36,394,206,0.9347,YOLO,detection,67,drone,Mode 1,C:/Users/user/Desktop/python/project/project/src/dataset/videos/split_output/video_010.mp4,2026-05-08T16:13:30,376,412,193,219
25,34,394,206,0.9391,YOLO,detection,68,drone,Mode 1,C:/Users/user/Desktop/python/project/project/src/dataset/videos/split_output/video_010.mp4,2026-05-08T16:13:30,377,411,194,219
26,36,395,208,0.9382,YOLO,detection,69,drone,Mode 1,C:/Users/user/Desktop/python/project/project/src/dataset/videos/split_output/video_010.mp4,2026-05-08T16:13:31,377,413,195,221
26,35,396,207,0.9304,YOLO,detection,70,drone,Mode 1,C:/Users/user/Desktop/python/project/project/src/dataset/videos/split_output/video_010.mp4,2026-05-08T16:13:31,379,414,194,220
25,33,398,206,0.9279,YOLO,detection,71,drone,Mode 1,C:/Users/user/Desktop/python/project/project/src/dataset/videos/split_output/video_010.mp4,2026-05-08T16:13:31,382,415,194,219
26,35,402,205,0.9318,YOLO,detection,72,drone,Mode 1,C:/Users/user/Desktop/python/project/project/src/dataset/videos/split_output/video_010.mp4,2026-05-08T16:13:31,385,420,192,218
25,36,403,202,0.9252,YOLO,detection,73,drone,Mode 1,C:/Users/user/Desktop/python/project/project/src/dataset/videos/split_output/video_010.mp4,2026-05-08T16:13:31,385,421,190,215
26,37,405,200,0.9333,YOLO,detection,74,drone,Mode 1,C:/Users/user/Desktop/python/project/project/src/dataset/videos/split_output/video_010.mp4,2026-05-08T16:13:31,387,424,187,213
26,36,409,203,0.9237,YOLO,detection,75,drone,Mode 1,C:/Users/user/Desktop/python/project/project/src/dataset/videos/split_output/video_010.mp4,2026-05-08T16:13:31,391,427,190,216
27,37,408,205,0.932,YOLO,detection,76,drone,Mode 1,C:/Users/user/Desktop/python/project/project/src/dataset/videos/split_output/video_010.mp4,2026-05-08T16:13:31,390,427,192,219
27,36,407,205,0.9322,YOLO,detection,77,drone,Mode 1,C:/Users/user/Desktop/python/project/project/src/dataset/videos/split_output/video_010.mp4,2026-05-08T16:13:31,389,425,192,219
26,35,404,203,0.9262,YOLO,detection,78,drone,Mode 1,C:/Users/user/Desktop/python/project/project/src/dataset/videos/split_output/video_010.mp4,2026-05-08T16:13:31,387,422,190,216
26,37,404,202,0.9311,YOLO,detection,79,drone,Mode 1,C:/Users/user/Desktop/python/project/project/src/dataset/videos/split_output/video_010.mp4,2026-05-08T16:13:31,386,423,189,215
26,36,406,201,0.9304,YOLO,detection,80,drone,Mode 1,C:/Users/user/Desktop/python/project/project/src/dataset/videos/split_output/video_010.mp4,2026-05-08T16:13:31,388,424,188,214
26,35,406,203,0.9213,YOLO,detection,81,drone,Mode 1,C:/Users/user/Desktop/python/project/project/src/dataset/videos/split_output/video_010.mp4,2026-05-08T16:13:31,389,424,190,216
27,38,405,209,0.9247,YOLO,detection,82,drone,Mode 1,C:/Users/user/Desktop/python/project/project/src/dataset/videos/split_output/video_010.mp4,2026-05-08T16:13:31,386,424,196,223
26,36,406,215,0.9187,YOLO,detection,83,drone,Mode 1,C:/Users/user/Desktop/python/project/project/src/dataset/videos/split_output/video_010.mp4,2026-05-08T16:13:31,388,424,202,228
27,37,406,219,0.9164,YOLO,detection,84,drone,Mode 1,C:/Users/user/Desktop/python/project/project/src/dataset/videos/split_output/video_010.mp4,2026-05-08T16:13:31,388,425,206,233
26,36,406,225,0.9185,YOLO,detection,85,drone,Mode 1,C:/Users/user/Desktop/python/project/project/src/dataset/videos/split_output/video_010.mp4,2026-05-08T16:13:31,388,424,212,238
25,37,405,228,0.9019,YOLO,detection,86,drone,Mode 1,C:/Users/user/Desktop/python/project/project/src/dataset/videos/split_output/video_010.mp4,2026-05-08T16:13:31,387,424,216,241
24,38,404,231,0.8488,YOLO,detection,87,drone,Mode 1,C:/Users/user/Desktop/python/project/project/src/dataset/videos/split_output/video_010.mp4,2026-05-08T16:13:31,385,423,219,243
24,37,405,235,0.9034,YOLO,detection,88,drone,Mode 1,C:/Users/user/Desktop/python/project/project/src/dataset/videos/split_output/video_010.mp4,2026-05-08T16:13:31,387,424,223,247
23,37,403,238,0.9039,YOLO,detection,89,drone,Mode 1,C:/Users/user/Desktop/python/project/project/src/dataset/videos/split_output/video_010.mp4,2026-05-08T16:13:31,385,422,227,250
24,37,401,238,0.6952,YOLO,detection,90,drone,Mode 1,C:/Users/user/Desktop/python/project/project/src/dataset/videos/split_output/video_010.mp4,2026-05-08T16:13:32,383,420,226,250
24,38,403,238,0.9125,YOLO,detection,91,drone,Mode 1,C:/Users/user/Desktop/python/project/project/src/dataset/videos/split_output/video_010.mp4,2026-05-08T16:13:32,384,422,226,250
24,36,403,240,0.9149,YOLO,detection,92,drone,Mode 1,C:/Users/user/Desktop/python/project/project/src/dataset/videos/split_output/video_010.mp4,2026-05-08T16:13:32,385,421,228,252
23,35,400,240,0.9181,YOLO,detection,93,drone,Mode 1,C:/Users/user/Desktop/python/project/project/src/dataset/videos/split_output/video_010.mp4,2026-05-08T16:13:32,383,418,229,252
23,37,402,241,0.9088,YOLO,detection,94,drone,Mode 1,C:/Users/user/Desktop/python/project/project/src/dataset/videos/split_output/video_010.mp4,2026-05-08T16:13:32,384,421,230,253
23,37,400,243,0.8962,YOLO,detection,95,drone,Mode 1,C:/Users/user/Desktop/python/project/project/src/dataset/videos/split_output/video_010.mp4,2026-05-08T16:13:32,382,419,232,255
23,36,398,243,0.907,YOLO,detection,96,drone,Mode 1,C:/Users/user/Desktop/python/project/project/src/dataset/videos/split_output/video_010.mp4,2026-05-08T16:13:32,380,416,232,255
22,36,397,245,0.903,YOLO,detection,97,drone,Mode 1,C:/Users/user/Desktop/python/project/project/src/dataset/videos/split_output/video_010.mp4,2026-05-08T16:13:32,379,415,234,256
22,37,390,245,0.8905,YOLO,detection,98,drone,Mode 1,C:/Users/user/Desktop/python/project/project/src/dataset/videos/split_output/video_010.mp4,2026-05-08T16:13:32,372,409,234,256
23,35,386,241,0.9151,YOLO,detection,99,drone,Mode 1,C:/Users/user/Desktop/python/project/project/src/dataset/videos/split_output/video_010.mp4,2026-05-08T16:13:32,369,404,230,253
23,35,385,242,0.8996,YOLO,detection,100,drone,Mode 1,C:/Users/user/Desktop/python/project/project/src/dataset/videos/split_output/video_010.mp4,2026-05-08T16:13:32,368,403,231,254
22,36,385,244,0.8945,YOLO,detection,101,drone,Mode 1,C:/Users/user/Desktop/python/project/project/src/dataset/videos/split_output/video_010.mp4,2026-05-08T16:13:32,367,403,233,255
23,38,386,245,0.8992,YOLO,detection,102,drone,Mode 1,C:/Users/user/Desktop/python/project/project/src/dataset/videos/split_output/video_010.mp4,2026-05-08T16:13:32,367,405,234,257
23,36,386,244,0.8936,YOLO,detection,103,drone,Mode 1,C:/Users/user/Desktop/python/project/project/src/dataset/videos/split_output/video_010.mp4,2026-05-08T16:13:32,368,404,233,256
22,34,386,242,0.8949,YOLO,detection,104,drone,Mode 1,C:/Users/user/Desktop/python/project/project/src/dataset/videos/split_output/video_010.mp4,2026-05-08T16:13:32,369,403,231,253
24,35,389,239,0.915,YOLO,detection,105,drone,Mode 1,C:/Users/user/Desktop/python/project/project/src/dataset/videos/split_output/video_010.mp4,2026-05-08T16:13:32,372,407,227,251
23,35,390,239,0.9036,YOLO,detection,106,drone,Mode 1,C:/Users/user/Desktop/python/project/project/src/dataset/videos/split_output/video_010.mp4,2026-05-08T16:13:32,373,408,228,251
24,35,392,239,0.9022,YOLO,detection,107,drone,Mode 1,C:/Users/user/Desktop/python/project/project/src/dataset/videos/split_output/video_010.mp4,2026-05-08T16:13:32,375,410,227,251
24,36,394,238,0.8809,YOLO,detection,108,drone,Mode 1,C:/Users/user/Desktop/python/project/project/src/dataset/videos/split_output/video_010.mp4,2026-05-08T16:13:32,376,412,226,250
23,33,393,240,0.9171,YOLO,detection,109,drone,Mode 1,C:/Users/user/Desktop/python/project/project/src/dataset/videos/split_output/video_010.mp4,2026-05-08T16:13:32,377,410,229,252
21,35,390,243,0.8668,YOLO,detection,110,drone,Mode 1,C:/Users/user/Desktop/python/project/project/src/dataset/videos/split_output/video_010.mp4,2026-05-08T16:13:32,373,408,233,254
21,35,383,243,0.8913,YOLO,detection,111,drone,Mode 1,C:/Users/user/Desktop/python/project/project/src/dataset/videos/split_output/video_010.mp4,2026-05-08T16:13:32,366,401,233,254
22,38,376,246,0.8987,YOLO,detection,112,drone,Mode 1,C:/Users/user/Desktop/python/project/project/src/dataset/videos/split_output/video_010.mp4,2026-05-08T16:13:33,357,395,235,257
21,37,373,246,0.9069,YOLO,detection,113,drone,Mode 1,C:/Users/user/Desktop/python/project/project/src/dataset/videos/split_output/video_010.mp4,2026-05-08T16:13:33,355,392,236,257
22,36,374,243,0.8927,YOLO,detection,114,drone,Mode 1,C:/Users/user/Desktop/python/project/project/src/dataset/videos/split_output/video_010.mp4,2026-05-08T16:13:33,356,392,232,254
23,34,376,238,0.9114,YOLO,detection,115,drone,Mode 1,C:/Users/user/Desktop/python/project/project/src/dataset/videos/split_output/video_010.mp4,2026-05-08T16:13:33,359,393,227,250
23,36,376,235,0.8864,YOLO,detection,116,drone,Mode 1,C:/Users/user/Desktop/python/project/project/src/dataset/videos/split_output/video_010.mp4,2026-05-08T16:13:33,358,394,224,247
22,35,378,233,0.8993,YOLO,detection,117,drone,Mode 1,C:/Users/user/Desktop/python/project/project/src/dataset/videos/split_output/video_010.mp4,2026-05-08T16:13:33,361,396,222,244
23,34,380,229,0.9081,YOLO,detection,118,drone,Mode 1,C:/Users/user/Desktop/python/project/project/src/dataset/videos/split_output/video_010.mp4,2026-05-08T16:13:33,363,397,218,241
25,38,379,225,0.9024,YOLO,detection,119,drone,Mode 1,C:/Users/user/Desktop/python/project/project/src/dataset/videos/split_output/video_010.mp4,2026-05-08T16:13:33,360,398,213,238
26,37,377,222,0.9163,YOLO,detection,120,drone,Mode 1,C:/Users/user/Desktop/python/project/project/src/dataset/videos/split_output/video_010.mp4,2026-05-08T16:13:33,359,396,209,235
25,36,376,217,0.9177,YOLO,detection,121,drone,Mode 1,C:/Users/user/Desktop/python/project/project/src/dataset/videos/split_output/video_010.mp4,2026-05-08T16:13:33,358,394,205,230
24,33,376,215,0.9343,YOLO,detection,122,drone,Mode 1,C:/Users/user/Desktop/python/project/project/src/dataset/videos/split_output/video_010.mp4,2026-05-08T16:13:33,360,393,203,227
25,35,376,215,0.9324,YOLO,detection,123,drone,Mode 1,C:/Users/user/Desktop/python/project/project/src/dataset/videos/split_output/video_010.mp4,2026-05-08T16:13:33,359,394,203,228
25,34,374,214,0.9153,YOLO,detection,124,drone,Mode 1,C:/Users/user/Desktop/python/project/project/src/dataset/videos/split_output/video_010.mp4,2026-05-08T16:13:33,357,391,202,227
26,36,372,215,0.9262,YOLO,detection,125,drone,Mode 1,C:/Users/user/Desktop/python/project/project/src/dataset/videos/split_output/video_010.mp4,2026-05-08T16:13:33,354,390,202,228
27,37,367,217,0.918,YOLO,detection,126,drone,Mode 1,C:/Users/user/Desktop/python/project/project/src/dataset/videos/split_output/video_010.mp4,2026-05-08T16:13:33,349,386,204,231
27,38,365,219,0.9207,YOLO,detection,127,drone,Mode 1,C:/Users/user/Desktop/python/project/project/src/dataset/videos/split_output/video_010.mp4,2026-05-08T16:13:33,346,384,206,233
26,36,361,219,0.9208,YOLO,detection,128,drone,Mode 1,C:/Users/user/Desktop/python/project/project/src/dataset/videos/split_output/video_010.mp4,2026-05-08T16:13:33,343,379,206,232
26,36,359,215,0.932,YOLO,detection,129,drone,Mode 1,C:/Users/user/Desktop/python/project/project/src/dataset/videos/split_output/video_010.mp4,2026-05-08T16:13:33,341,377,202,228
26,35,356,214,0.9196,YOLO,detection,130,drone,Mode 1,C:/Users/user/Desktop/python/project/project/src/dataset/videos/split_output/video_010.mp4,2026-05-08T16:13:33,339,374,201,227
25,36,353,212,0.9133,YOLO,detection,131,drone,Mode 1,C:/Users/user/Desktop/python/project/project/src/dataset/videos/split_output/video_010.mp4,2026-05-08T16:13:33,335,371,200,225
25,35,350,212,0.914,YOLO,detection,132,drone,Mode 1,C:/Users/user/Desktop/python/project/project/src/dataset/videos/split_output/video_010.mp4,2026-05-08T16:13:33,333,368,200,225
26,34,348,216,0.9223,YOLO,detection,133,drone,Mode 1,C:/Users/user/Desktop/python/project/project/src/dataset/videos/split_output/video_010.mp4,2026-05-08T16:13:34,331,365,203,229
28,38,346,220,0.909,YOLO,detection,134,drone,Mode 1,C:/Users/user/Desktop/python/project/project/src/dataset/videos/split_output/video_010.mp4,2026-05-08T16:13:34,327,365,206,234
27,39,345,221,0.906,YOLO,detection,135,drone,Mode 1,C:/Users/user/Desktop/python/project/project/src/dataset/videos/split_output/video_010.mp4,2026-05-08T16:13:34,326,365,208,235
26,37,343,221,0.9144,YOLO,detection,136,drone,Mode 1,C:/Users/user/Desktop/python/project/project/src/dataset/videos/split_output/video_010.mp4,2026-05-08T16:13:34,325,362,208,234
26,36,343,221,0.9081,YOLO,detection,137,drone,Mode 1,C:/Users/user/Desktop/python/project/project/src/dataset/videos/split_output/video_010.mp4,2026-05-08T16:13:34,325,361,208,234
26,37,343,223,0.9197,YOLO,detection,138,drone,Mode 1,C:/Users/user/Desktop/python/project/project/src/dataset/videos/split_output/video_010.mp4,2026-05-08T16:13:34,325,362,210,236
25,34,343,225,0.9119,YOLO,detection,139,drone,Mode 1,C:/Users/user/Desktop/python/project/project/src/dataset/videos/split_output/video_010.mp4,2026-05-08T16:13:34,326,360,213,238
24,35,343,226,0.9103,YOLO,detection,140,drone,Mode 1,C:/Users/user/Desktop/python/project/project/src/dataset/videos/split_output/video_010.mp4,2026-05-08T16:13:34,326,361,214,238
25,36,343,226,0.9019,YOLO,detection,141,drone,Mode 1,C:/Users/user/Desktop/python/project/project/src/dataset/videos/split_output/video_010.mp4,2026-05-08T16:13:34,325,361,214,239
26,36,344,224,0.9028,YOLO,detection,142,drone,Mode 1,C:/Users/user/Desktop/python/project/project/src/dataset/videos/split_output/video_010.mp4,2026-05-08T16:13:34,326,362,211,237
26,36,345,223,0.9207,YOLO,detection,143,drone,Mode 1,C:/Users/user/Desktop/python/project/project/src/dataset/videos/split_output/video_010.mp4,2026-05-08T16:13:34,327,363,210,236
27,37,346,220,0.9123,YOLO,detection,144,drone,Mode 1,C:/Users/user/Desktop/python/project/project/src/dataset/videos/split_output/video_010.mp4,2026-05-08T16:13:34,328,365,207,234
28,37,345,221,0.9114,YOLO,detection,145,drone,Mode 1,C:/Users/user/Desktop/python/project/project/src/dataset/videos/split_output/video_010.mp4,2026-05-08T16:13:34,327,364,207,235
27,37,345,221,0.9118,YOLO,detection,146,drone,Mode 1,C:/Users/user/Desktop/python/project/project/src/dataset/videos/split_output/video_010.mp4,2026-05-08T16:13:34,327,364,208,235
26,36,344,223,0.9142,YOLO,detection,147,drone,Mode 1,C:/Users/user/Desktop/python/project/project/src/dataset/videos/split_output/video_010.mp4,2026-05-08T16:13:34,326,362,210,236
25,36,342,222,0.9124,YOLO,detection,148,drone,Mode 1,C:/Users/user/Desktop/python/project/project/src/dataset/videos/split_output/video_010.mp4,2026-05-08T16:13:34,324,360,210,235
25,34,339,221,0.9121,YOLO,detection,149,drone,Mode 1,C:/Users/user/Desktop/python/project/project/src/dataset/videos/split_output/video_010.mp4,2026-05-08T16:13:34,322,356,209,234
