bbox_height,bbox_width,center_x,center_y,confidence,detector_source,event,frame_index,label,mode,source_path,timestamp,x1,x2,y1,y2
19,25,307,263,0.4116,YOLO,detection,455,drone,Mode 1,C:/Users/peili/OneDrive/桌面/project/project/src/dataset/videos/split_output/video_009.mp4,2026-05-11T10:41:23,295,320,254,273
20,25,306,267,0.3937,YOLO,detection,467,drone,Mode 1,C:/Users/peili/OneDrive/桌面/project/project/src/dataset/videos/split_output/video_009.mp4,2026-05-11T10:41:24,294,319,257,277
18,27,300,266,0.8038,YOLO,detection,479,drone,Mode 1,C:/Users/peili/OneDrive/桌面/project/project/src/dataset/videos/split_output/video_009.mp4,2026-05-11T10:41:24,287,314,257,275
19,27,301,276,0.8961,YOLO,detection,492,drone,Mode 1,C:/Users/peili/OneDrive/桌面/project/project/src/dataset/videos/split_output/video_009.mp4,2026-05-11T10:41:24,288,315,267,286
10,20,128,41,0.637,YOLO,detection,505,drone,Mode 1,C:/Users/peili/OneDrive/桌面/project/project/src/dataset/videos/split_output/video_009.mp4,2026-05-11T10:41:25,118,138,36,46
18,27,305,278,0.8332,YOLO,detection,505,drone,Mode 1,C:/Users/peili/OneDrive/桌面/project/project/src/dataset/videos/split_output/video_009.mp4,2026-05-11T10:41:25,292,319,269,287
21,30,305,296,0.9099,YOLO,detection,554,drone,Mode 1,C:/Users/peili/OneDrive/桌面/project/project/src/dataset/videos/split_output/video_009.mp4,2026-05-11T10:41:27,290,320,286,307
21,30,305,296,0.9099,YOLO,detection,554,drone,Mode 1,C:/Users/peili/OneDrive/桌面/project/project/src/dataset/videos/split_output/video_009.mp4,2026-05-11T10:41:28,290,320,286,307
21,30,305,296,0.9099,YOLO,detection,554,drone,Mode 1,C:/Users/peili/OneDrive/桌面/project/project/src/dataset/videos/split_output/video_009.mp4,2026-05-11T10:41:29,290,320,286,307
21,30,305,296,0.9099,YOLO,detection,554,drone,Mode 1,C:/Users/peili/OneDrive/桌面/project/project/src/dataset/videos/split_output/video_009.mp4,2026-05-11T10:41:29,290,320,286,307
21,30,305,296,0.9099,YOLO,detection,554,drone,Mode 1,C:/Users/peili/OneDrive/桌面/project/project/src/dataset/videos/split_output/video_009.mp4,2026-05-11T10:41:30,290,320,286,307
21,30,305,296,0.9099,YOLO,detection,554,drone,Mode 1,C:/Users/peili/OneDrive/桌面/project/project/src/dataset/videos/split_output/video_009.mp4,2026-05-11T10:41:37,290,320,286,307
21,30,305,296,0.9099,YOLO,detection,554,drone,Mode 1,C:/Users/peili/OneDrive/桌面/project/project/src/dataset/videos/split_output/video_009.mp4,2026-05-11T10:41:38,290,320,286,307
23,32,274,310,0.8418,YOLO,detection,19,drone,Mode 1,C:/Users/peili/OneDrive/桌面/project/project/src/dataset/videos/split_output/video_009.mp4,2026-05-11T10:41:39,258,290,299,322
23,32,264,296,0.9131,YOLO,detection,34,drone,Mode 1,C:/Users/peili/OneDrive/桌面/project/project/src/dataset/videos/split_output/video_009.mp4,2026-05-11T10:41:40,248,280,285,308
25,34,265,295,0.919,YOLO,detection,47,drone,Mode 1,C:/Users/peili/OneDrive/桌面/project/project/src/dataset/videos/split_output/video_009.mp4,2026-05-11T10:41:40,248,282,283,308
26,34,299,266,0.745,YOLO,detection,58,drone,Mode 1,C:/Users/peili/OneDrive/桌面/project/project/src/dataset/videos/split_output/video_009.mp4,2026-05-11T10:41:41,282,316,253,279
22,31,303,256,0.8965,YOLO,detection,113,drone,Mode 1,C:/Users/peili/OneDrive/桌面/project/project/src/dataset/videos/split_output/video_009.mp4,2026-05-11T10:41:44,288,319,245,267
18,26,276,277,0.8915,YOLO,detection,234,drone,Mode 1,C:/Users/peili/OneDrive/桌面/project/project/src/dataset/videos/split_output/video_009.mp4,2026-05-11T10:41:49,263,289,268,286
19,32,566,59,0.6173,YOLO,detection,234,drone,Mode 1,C:/Users/peili/OneDrive/桌面/project/project/src/dataset/videos/split_output/video_009.mp4,2026-05-11T10:41:49,550,582,50,69
19,26,281,251,0.9036,YOLO,detection,250,drone,Mode 1,C:/Users/peili/OneDrive/桌面/project/project/src/dataset/videos/split_output/video_009.mp4,2026-05-11T10:41:49,268,294,242,261
18,25,286,242,0.8914,YOLO,detection,265,drone,Mode 1,C:/Users/peili/OneDrive/桌面/project/project/src/dataset/videos/split_output/video_009.mp4,2026-05-11T10:41:50,274,299,233,251
18,26,289,242,0.901,YOLO,detection,268,drone,Mode 1,C:/Users/peili/OneDrive/桌面/project/project/src/dataset/videos/split_output/video_009.mp4,2026-05-11T10:42:33,276,302,233,251
17,25,292,231,0.8923,YOLO,detection,283,drone,Mode 1,C:/Users/peili/OneDrive/桌面/project/project/src/dataset/videos/split_output/video_009.mp4,2026-05-11T10:42:34,280,305,223,240
20,24,295,228,0.7168,YOLO,detection,297,drone,Mode 1,C:/Users/peili/OneDrive/桌面/project/project/src/dataset/videos/split_output/video_009.mp4,2026-05-11T10:42:34,283,307,218,238
