bbox_height,bbox_width,center_x,center_y,confidence,detector_source,event,frame_index,label,mode,source_path,timestamp,x1,x2,y1,y2
24,39,445,277,0.921,YOLO,detection,116,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:45,426,465,265,289
25,40,441,279,0.9345,YOLO,detection,117,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:45,421,461,267,292
25,41,435,281,0.9248,YOLO,detection,118,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:45,415,456,269,294
25,39,432,283,0.9222,YOLO,detection,119,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:45,413,452,271,296
25,39,431,283,0.9211,YOLO,detection,120,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:45,412,451,271,296
24,39,429,283,0.9187,YOLO,detection,121,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:45,410,449,271,295
25,40,423,281,0.9182,YOLO,detection,122,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:45,403,443,269,294
25,40,415,280,0.9268,YOLO,detection,123,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:45,395,435,268,293
25,38,407,280,0.9283,YOLO,detection,124,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:45,388,426,268,293
24,39,403,280,0.9326,YOLO,detection,125,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:45,384,423,268,292
24,39,407,276,0.9206,YOLO,detection,126,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:45,388,427,264,288
24,40,414,271,0.9308,YOLO,detection,127,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:46,394,434,259,283
24,39,418,266,0.9171,YOLO,detection,128,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:46,399,438,254,278
25,39,421,264,0.9291,YOLO,detection,129,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:46,402,441,252,277
25,39,422,264,0.9301,YOLO,detection,130,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:46,403,442,252,277
24,38,424,266,0.9145,YOLO,detection,131,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:46,405,443,254,278
25,40,428,267,0.9178,YOLO,detection,132,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:46,408,448,255,280
24,39,432,269,0.9212,YOLO,detection,133,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:46,413,452,257,281
24,40,438,271,0.9328,YOLO,detection,134,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:46,418,458,259,283
24,40,445,275,0.9168,YOLO,detection,135,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:46,425,465,263,287
25,39,451,280,0.9244,YOLO,detection,136,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:46,432,471,268,293
24,39,454,288,0.9341,YOLO,detection,137,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:46,435,474,276,300
24,39,455,294,0.9259,YOLO,detection,138,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:46,436,475,282,306
25,41,457,296,0.9267,YOLO,detection,139,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:46,437,478,284,309
25,40,459,297,0.9241,YOLO,detection,140,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:46,439,479,285,310
25,40,463,294,0.9321,YOLO,detection,141,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:46,443,483,282,307
25,39,466,287,0.9362,YOLO,detection,142,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:46,447,486,275,300
24,40,471,277,0.9224,YOLO,detection,143,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:46,451,491,265,289
24,40,475,266,0.9206,YOLO,detection,144,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:46,455,495,254,278
25,40,475,259,0.9106,YOLO,detection,145,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:46,455,495,247,272
25,40,472,258,0.9245,YOLO,detection,146,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:46,452,492,246,271
25,41,467,260,0.9165,YOLO,detection,147,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:46,447,488,248,273
25,41,464,263,0.9338,YOLO,detection,148,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:46,444,485,251,276
25,41,463,265,0.9279,YOLO,detection,149,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:47,443,484,253,278
25,40,462,264,0.9316,YOLO,detection,150,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:47,442,482,252,277
25,40,461,264,0.9303,YOLO,detection,151,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:47,441,481,252,277
24,40,463,267,0.9175,YOLO,detection,152,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:47,443,483,255,279
24,40,466,270,0.9249,YOLO,detection,153,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:47,446,486,258,282
24,40,470,272,0.9346,YOLO,detection,154,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:47,450,490,260,284
24,40,473,272,0.934,YOLO,detection,155,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:47,453,493,260,284
25,41,474,271,0.9368,YOLO,detection,156,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:47,454,495,259,284
24,40,475,271,0.931,YOLO,detection,157,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:47,455,495,259,283
