epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,1678.02,1.44034,1.08845,1.56852,0.92574,0.86776,0.93927,0.56129,1.38324,0.7026,1.52578,0.00999863,0.00333288,0.00999863,0.00333288,0.00999863,0.00333288,0.00999863,0.00333288
2,3183.93,1.44879,1.07411,1.57675,0.93261,0.92417,0.96312,0.60913,1.2889,0.60055,1.43057,0.0196027,0.00653422,0.0196027,0.00653422,0.0196027,0.00653422,0.0196027,0.00653422
